	C	CTT	CRTT	CD	DC	DTT	DRTT	DD
1491	6,5138E-110	2,66754E-24	2,6296E-107	9,84321E-22	6,06361E-64	0,002862978	2,28355E-61	0,997137022
1492	1,8462E-110	2,09366E-24	7,4533E-108	7,7256E-22	3,03181E-64	0,002862978	1,14177E-61	0,997137022
1493	5,2329E-111	1,64325E-24	2,1125E-108	6,06356E-22	1,5159E-64	0,002862978	5,70887E-62	0,997137022
1494	1,4832E-111	1,28973E-24	5,9876E-109	4,75909E-22	7,57952E-65	0,002862978	2,85444E-62	0,997137022
1495	4,2039E-112	1,01227E-24	1,6971E-109	3,73525E-22	3,78976E-65	0,002862978	1,42722E-62	0,997137022
1496	1,1915E-112	7,94493E-25	4,8102E-110	2,93167E-22	1,89488E-65	0,002862978	7,13609E-63	0,997137022
1497	3,3772E-113	6,23571E-25	1,3634E-110	2,30097E-22	9,4744E-66	0,002862978	3,56804E-63	0,997137022
1498	9,5721E-114	4,8942E-25	3,8643E-111	1,80595E-22	4,7372E-66	0,002862978	1,78402E-63	0,997137022
1499	2,7131E-114	3,84129E-25	1,0953E-111	1,41743E-22	2,3686E-66	0,002862978	8,92011E-64	0,997137022
1500	7,6898E-115	3,0149E-25	3,1044E-112	1,11249E-22	1,1843E-66	0,002862978	4,46006E-64	0,997137022
1501	2,1796E-115	2,36629E-25	8,7989E-113	8,7316E-23	5,9215E-67	0,002862978	2,23003E-64	0,997137022
1502	6,1776E-116	1,85722E-25	2,4939E-113	6,85314E-23	2,96075E-67	0,002862978	1,11501E-64	0,997137022
1503	1,751E-116	1,45767E-25	7,0686E-114	5,3788E-23	1,48037E-67	0,002862978	5,57507E-65	0,997137022
1504	4,9628E-117	1,14408E-25	2,0035E-114	4,22164E-23	7,40187E-68	0,002862978	2,78754E-65	0,997137022
1505	1,4066E-117	8,97949E-26	5,6786E-115	3,31342E-23	3,70094E-68	0,002862978	1,39377E-65	0,997137022
1506	3,9869E-118	7,0477E-26	1,6095E-115	2,60059E-23	1,85047E-68	0,002862978	6,96884E-66	0,997137022
1507	1,13E-118	5,5315E-26	4,5619E-116	2,04112E-23	9,25234E-69	0,002862978	3,48442E-66	0,997137022
1508	3,2029E-119	4,34149E-26	1,293E-116	1,602E-23	4,62617E-69	0,002862978	1,74221E-66	0,997137022
1509	9,0781E-120	3,40749E-26	3,6648E-117	1,25736E-23	2,31309E-69	0,002862978	8,71105E-67	0,997137022
1510	2,5731E-120	2,67442E-26	1,0387E-117	9,86859E-24	1,15654E-69	0,002862978	4,35552E-67	0,997137022
1511	7,2929E-121	2,09906E-26	2,9442E-118	7,74552E-24	5,78271E-70	0,002862978	2,17776E-67	0,997137022
1512	2,0671E-121	1,64749E-26	8,3448E-119	6,0792E-24	2,89136E-70	0,002862978	1,08888E-67	0,997137022
1513	5,8588E-122	1,29306E-26	2,3652E-119	4,77136E-24	1,44568E-70	0,002862978	5,4444E-68	0,997137022
1514	1,6606E-122	1,01488E-26	6,7038E-120	3,74488E-24	7,22839E-71	0,002862978	2,7222E-68	0,997137022
1515	4,7067E-123	7,96542E-27	1,9001E-120	2,93923E-24	3,6142E-71	0,002862978	1,3611E-68	0,997137022
1516	1,334E-123	6,25179E-27	5,3855E-121	2,3069E-24	1,8071E-71	0,002862978	6,80551E-69	0,997137022
1517	3,7811E-124	4,90682E-27	1,5264E-121	1,81061E-24	9,03549E-72	0,002862978	3,40275E-69	0,997137022
1518	1,0717E-124	3,8512E-27	4,3265E-122	1,42109E-24	4,51774E-72	0,002862978	1,70138E-69	0,997137022
1519	3,0376E-125	3,02268E-27	1,2263E-122	1,11536E-24	2,25887E-72	0,002862978	8,50688E-70	0,997137022
1520	8,6096E-126	2,3724E-27	3,4757E-123	8,75412E-25	1,12944E-72	0,002862978	4,25344E-70	0,997137022
1521	2,4403E-126	1,86201E-27	9,8513E-124	6,87081E-25	5,64718E-73	0,002862978	2,12672E-70	0,997137022
1522	6,9165E-127	1,46143E-27	2,7922E-124	5,39267E-25	2,82359E-73	0,002862978	1,06336E-70	0,997137022
1523	1,9604E-127	1,14703E-27	7,9141E-125	4,23252E-25	1,4118E-73	0,002862978	5,3168E-71	0,997137022
1524	5,5564E-128	9,00264E-28	2,2431E-125	3,32197E-25	7,05898E-74	0,002862978	2,6584E-71	0,997137022
1525	1,5749E-128	7,06587E-28	6,3578E-126	2,6073E-25	3,52949E-74	0,002862978	1,3292E-71	0,997137022
1526	4,4638E-129	5,54577E-28	1,802E-126	2,04638E-25	1,76474E-74	0,002862978	6,646E-72	0,997137022
1527	1,2652E-129	4,35268E-28	5,1076E-127	1,60614E-25	8,82372E-75	0,002862978	3,323E-72	0,997137022
1528	3,586E-130	3,41628E-28	1,4477E-127	1,2606E-25	4,41186E-75	0,002862978	1,6615E-72	0,997137022
1529	1,0164E-130	2,68132E-28	4,1032E-128	9,89404E-26	2,20593E-75	0,002862978	8,3075E-73	0,997137022
1530	2,8808E-131	2,10448E-28	1,163E-128	7,7655E-26	1,10296E-75	0,002862978	4,15375E-73	0,997137022
1531	8,1652E-132	1,65173E-28	3,2963E-129	6,09488E-26	5,51482E-76	0,002862978	2,07688E-73	0,997137022
1532	2,3143E-132	1,29639E-28	9,3429E-130	4,78367E-26	2,75741E-76	0,002862978	1,03844E-73	0,997137022
1533	6,5595E-133	1,01749E-28	2,6481E-130	3,75454E-26	1,37871E-76	0,002862978	5,19219E-74	0,997137022
1534	1,8592E-133	7,98596E-29	7,5056E-131	2,94681E-26	6,89353E-77	0,002862978	2,59609E-74	0,997137022
1535	5,2696E-134	6,26791E-29	2,1274E-131	2,31285E-26	3,44677E-77	0,002862978	1,29805E-74	0,997137022
1536	1,4936E-134	4,91947E-29	6,0297E-132	1,81528E-26	1,72338E-77	0,002862978	6,49024E-75	0,997137022
1537	4,2334E-135	3,86113E-29	1,709E-132	1,42475E-26	8,61691E-78	0,002862978	3,24512E-75	0,997137022
1538	1,1999E-135	3,03047E-29	4,844E-133	1,11824E-26	4,30846E-78	0,002862978	1,62256E-75	0,997137022
1539	3,4009E-136	2,37851E-29	1,3729E-133	8,77669E-27	2,15423E-78	0,002862978	8,11279E-76	0,997137022
1540	9,6393E-137	1,86682E-29	3,8914E-134	6,88853E-27	1,07711E-78	0,002862978	4,0564E-76	0,997137022
1541	2,7321E-137	1,4652E-29	1,103E-134	5,40658E-27	5,38557E-79	0,002862978	2,0282E-76	0,997137022
1542	7,7438E-138	1,14999E-29	3,1262E-135	4,24344E-27	2,69279E-79	0,002862978	1,0141E-76	0,997137022
1543	2,1949E-138	9,02586E-30	8,8607E-136	3,33053E-27	1,34639E-79	0,002862978	5,0705E-77	0,997137022
1544	6,221E-139	7,0841E-30	2,5114E-136	2,61402E-27	6,73196E-80	0,002862978	2,53525E-77	0,997137022
1545	1,7632E-139	5,56007E-30	7,1182E-137	2,05166E-27	3,36598E-80	0,002862978	1,26762E-77	0,997137022
1546	4,9977E-140	4,36391E-30	2,0176E-137	1,61028E-27	1,68299E-80	0,002862978	6,33812E-78	0,997137022
1547	1,4165E-140	3,42509E-30	5,7185E-138	1,26385E-27	8,41495E-81	0,002862978	3,16906E-78	0,997137022
1548	4,0149E-141	2,68824E-30	1,6208E-138	9,91956E-28	4,20748E-81	0,002862978	1,58453E-78	0,997137022
1549	1,138E-141	2,10991E-30	4,5939E-139	7,78553E-28	2,10374E-81	0,002862978	7,92265E-79	0,997137022
1550	3,2254E-142	1,65599E-30	1,3021E-139	6,1106E-28	1,05187E-81	0,002862978	3,96133E-79	0,997137022
1551	9,1418E-143	1,29973E-30	3,6906E-140	4,796E-28	5,25935E-82	0,002862978	1,98066E-79	0,997137022
1552	2,5911E-143	1,02012E-30	1,046E-140	3,76422E-28	2,62967E-82	0,002862978	9,90331E-80	0,997137022
1553	7,3441E-144	8,00656E-31	2,9648E-141	2,95441E-28	1,31484E-82	0,002862978	4,95166E-80	0,997137022
1554	2,0816E-144	6,28408E-31	8,4034E-142	2,31882E-28	6,57418E-83	0,002862978	2,47583E-80	0,997137022
1555	5,8999E-145	4,93216E-31	2,3818E-142	1,81996E-28	3,28709E-83	0,002862978	1,23791E-80	0,997137022
1556	1,6722E-145	3,87109E-31	6,7509E-143	1,42843E-28	1,64355E-83	0,002862978	6,18957E-81	0,997137022
1557	4,7397E-146	3,03829E-31	1,9134E-143	1,12112E-28	8,21773E-84	0,002862978	3,09479E-81	0,997137022
1558	1,3434E-146	2,38465E-31	5,4233E-144	8,79933E-29	4,10886E-84	0,002862978	1,54739E-81	0,997137022
1559	3,8077E-147	1,87163E-31	1,5372E-144	6,9063E-29	2,05443E-84	0,002862978	7,73696E-82	0,997137022
1560	1,0792E-147	1,46898E-31	4,3568E-145	5,42052E-29	1,02722E-84	0,002862978	3,86848E-82	0,997137022
1561	3,0589E-148	1,15295E-31	1,2349E-145	4,25438E-29	5,13608E-85	0,002862978	1,93424E-82	0,997137022
1562	8,67E-149	9,04914E-32	3,5001E-146	3,33912E-29	2,56804E-85	0,002862978	9,6712E-83	0,997137022
1563	2,4574E-149	7,10237E-32	9,9205E-147	2,62076E-29	1,28402E-85	0,002862978	4,8356E-83	0,997137022
1564	6,9651E-150	5,57441E-32	2,8118E-147	2,05695E-29	6,4201E-86	0,002862978	2,4178E-83	0,997137022
1565	1,9741E-150	4,37516E-32	7,9696E-148	1,61443E-29	3,21005E-86	0,002862978	1,2089E-83	0,997137022
1566	5,5954E-151	3,43392E-32	2,2589E-148	1,26711E-29	1,60503E-86	0,002862978	6,0445E-84	0,997137022
1567	1,5859E-151	2,69517E-32	6,4024E-149	9,94514E-30	8,02513E-87	0,002862978	3,02225E-84	0,997137022
1568	4,4951E-152	2,11535E-32	1,8147E-149	7,80561E-30	4,01256E-87	0,002862978	1,51113E-84	0,997137022
1569	1,2741E-152	1,66026E-32	5,1434E-150	6,12636E-30	2,00628E-87	0,002862978	7,55563E-85	0,997137022
1570	3,6111E-153	1,30309E-32	1,4578E-150	4,80837E-30	1,00314E-87	0,002862978	3,77781E-85	0,997137022
1571	1,0235E-153	1,02275E-32	4,132E-151	3,77393E-30	5,0157E-88	0,002862978	1,88891E-85	0,997137022
1572	2,901E-154	8,02721E-33	1,1711E-151	2,96203E-30	2,50785E-88	0,002862978	9,44454E-86	0,997137022
1573	8,2225E-155	6,30028E-33	3,3194E-152	2,3248E-30	1,25393E-88	0,002862978	4,72227E-86	0,997137022
1574	2,3305E-155	4,94488E-33	9,4085E-153	1,82466E-30	6,26963E-89	0,002862978	2,36113E-86	0,997137022
1575	6,6056E-156	3,88107E-33	2,6667E-153	1,43211E-30	3,13481E-89	0,002862978	1,18057E-86	0,997137022
1576	1,8723E-156	3,04612E-33	7,5583E-154	1,12402E-30	1,56741E-89	0,002862978	5,90284E-87	0,997137022
1577	5,3066E-157	2,3908E-33	2,1423E-154	8,82202E-31	7,83704E-90	0,002862978	2,95142E-87	0,997137022
1578	1,5041E-157	1,87646E-33	6,072E-155	6,92411E-31	3,91852E-90	0,002862978	1,47571E-87	0,997137022
1579	4,2631E-158	1,47277E-33	1,721E-155	5,4345E-31	1,95926E-90	0,002862978	7,37854E-88	0,997137022
1580	1,2083E-158	1,15593E-33	4,878E-156	4,26536E-31	9,7963E-91	0,002862978	3,68927E-88	0,997137022
1581	3,4248E-159	9,07248E-34	1,3826E-156	3,34773E-31	4,89815E-91	0,002862978	1,84464E-88	0,997137022
1582	9,707E-160	7,12068E-34	3,9187E-157	2,62752E-31	2,44907E-91	0,002862978	9,22318E-89	0,997137022
1583	2,7513E-160	5,58878E-34	1,1107E-157	2,06225E-31	1,22454E-91	0,002862978	4,61159E-89	0,997137022
1584	7,7981E-161	4,38645E-34	3,1481E-158	1,61859E-31	6,12269E-92	0,002862978	2,30579E-89	0,997137022
1585	2,2103E-161	3,44278E-34	8,9229E-159	1,27038E-31	3,06134E-92	0,002862978	1,1529E-89	0,997137022
1586	6,2647E-162	2,70212E-34	2,5291E-159	9,97079E-32	1,53067E-92	0,002862978	5,76449E-90	0,997137022
1587	1,7756E-162	2,1208E-34	7,1682E-160	7,82574E-32	7,65336E-93	0,002862978	2,88224E-90	0,997137022
1588	5,0327E-163	1,66455E-34	2,0317E-160	6,14216E-32	3,82668E-93	0,002862978	1,44112E-90	0,997137022
1589	1,4265E-163	1,30645E-34	5,7586E-161	4,82077E-32	1,91334E-93	0,002862978	7,20561E-91	0,997137022
1590	4,0431E-164	1,02539E-34	1,6322E-161	3,78366E-32	9,5667E-94	0,002862978	3,6028E-91	0,997137022
1591	1,1459E-164	8,04791E-35	4,6262E-162	2,96967E-32	4,78335E-94	0,002862978	1,8014E-91	0,997137022
1592	3,248E-165	6,31653E-35	1,3112E-162	2,33079E-32	2,39167E-94	0,002862978	9,00701E-92	0,997137022
1593	9,206E-166	4,95763E-35	3,7165E-163	1,82936E-32	1,19584E-94	0,002862978	4,50351E-92	0,997137022
1594	2,6093E-166	3,89108E-35	1,0534E-163	1,4358E-32	5,97918E-95	0,002862978	2,25175E-92	0,997137022
1595	7,3957E-167	3,05398E-35	2,9856E-164	1,12691E-32	2,98959E-95	0,002862978	1,12588E-92	0,997137022
1596	2,0962E-167	2,39696E-35	8,4623E-165	8,84477E-33	1,4948E-95	0,002862978	5,62938E-93	0,997137022
1597	5,9413E-168	1,8813E-35	2,3985E-165	6,94196E-33	7,47398E-96	0,002862978	2,81469E-93	0,997137022
1598	1,684E-168	1,47657E-35	6,7982E-166	5,44851E-33	3,73699E-96	0,002862978	1,40735E-93	0,997137022
1599	4,773E-169	1,15891E-35	1,9269E-166	4,27636E-33	1,8685E-96	0,002862978	7,03673E-94	0,997137022
1600	1,3528E-169	9,09587E-36	5,4614E-167	3,35637E-33	9,34248E-97	0,002862978	3,51836E-94	0,997137022
1601	3,8344E-170	7,13905E-36	1,5479E-167	2,6343E-33	4,67124E-97	0,002862978	1,75918E-94	0,997137022
1602	1,0868E-170	5,6032E-36	4,3874E-168	2,06757E-33	2,33562E-97	0,002862978	8,79591E-95	0,997137022
1603	3,0804E-171	4,39776E-36	1,2436E-168	1,62277E-33	1,16781E-97	0,002862978	4,39795E-95	0,997137022
1604	8,7309E-172	3,45165E-36	3,5247E-169	1,27366E-33	5,83905E-98	0,002862978	2,19898E-95	0,997137022
1605	2,4746E-172	2,70909E-36	9,9901E-170	9,9965E-34	2,91952E-98	0,002862978	1,09949E-95	0,997137022
1606	7,014E-173	2,12627E-36	2,8315E-170	7,84592E-34	1,45976E-98	0,002862978	5,49744E-96	0,997137022
1607	1,988E-173	1,66884E-36	8,0256E-171	6,158E-34	7,2988E-99	0,002862978	2,74872E-96	0,997137022
1608	5,6347E-174	1,30982E-36	2,2747E-171	4,83321E-34	3,6494E-99	0,002862978	1,37436E-96	0,997137022
1609	1,5971E-174	1,02803E-36	6,4474E-172	3,79342E-34	1,8247E-99	0,002862978	6,8718E-97	0,997137022
1610	4,5266E-175	8,06866E-37	1,8274E-172	2,97733E-34	9,1235E-100	0,002862978	3,4359E-97	0,997137022
1611	1,283E-175	6,33282E-37	5,1795E-173	2,3368E-34	4,5618E-100	0,002862978	1,71795E-97	0,997137022
1612	3,6365E-176	4,97042E-37	1,4681E-173	1,83408E-34	2,2809E-100	0,002862978	8,58976E-98	0,997137022
1613	1,0307E-176	3,90112E-37	4,161E-174	1,43951E-34	1,1404E-100	0,002862978	4,29488E-98	0,997137022
1614	2,9214E-177	3,06185E-37	1,1794E-174	1,12982E-34	5,7022E-101	0,002862978	2,14744E-98	0,997137022
1615	8,2802E-178	2,40315E-37	3,3427E-175	8,86758E-35	2,8511E-101	0,002862978	1,07372E-98	0,997137022
1616	2,3469E-178	1,88615E-37	9,4745E-176	6,95987E-35	1,4255E-101	0,002862978	5,3686E-99	0,997137022
1617	6,652E-179	1,48037E-37	2,6854E-176	5,46257E-35	7,1277E-102	0,002862978	2,6843E-99	0,997137022
1618	1,8854E-179	1,1619E-37	7,6114E-177	4,28738E-35	3,5639E-102	0,002862978	1,3421E-99	0,997137022
1619	5,3439E-180	9,11933E-38	2,1573E-177	3,36502E-35	1,7819E-102	0,002862978	6,7107E-100	0,997137022
1620	1,5146E-180	7,15746E-38	6,1146E-178	2,64109E-35	8,9097E-103	0,002862978	3,3554E-100	0,997137022
1621	4,293E-181	5,61765E-38	1,7331E-178	2,07291E-35	4,4548E-103	0,002862978	1,6777E-100	0,997137022
1622	1,2168E-181	4,4091E-38	4,9122E-179	1,62695E-35	2,2274E-103	0,002862978	8,3884E-101	0,997137022
1623	3,4488E-182	3,46056E-38	1,3923E-179	1,27694E-35	1,1137E-103	0,002862978	4,1942E-101	0,997137022
1624	9,7751E-183	2,71607E-38	3,9462E-180	1,00223E-35	5,5685E-104	0,002862978	2,0971E-101	0,997137022
1625	2,7706E-183	2,13176E-38	1,1185E-180	7,86615E-36	2,7843E-104	0,002862978	1,0486E-101	0,997137022
1626	7,8529E-184	1,67314E-38	3,1702E-181	6,17388E-36	1,3921E-104	0,002862978	5,2428E-102	0,997137022
1627	2,2258E-184	1,31319E-38	8,9855E-182	4,84567E-36	6,9607E-105	0,002862978	2,6214E-102	0,997137022
1628	6,3086E-185	1,03068E-38	2,5468E-182	3,8032E-36	3,4803E-105	0,002862978	1,3107E-102	0,997137022
1629	1,7881E-185	8,08947E-39	7,2185E-183	2,98501E-36	1,7402E-105	0,002862978	6,5535E-103	0,997137022
1630	5,0681E-186	6,34915E-39	2,046E-183	2,34283E-36	8,7009E-106	0,002862978	3,2767E-103	0,997137022
1631	1,4365E-186	4,98324E-39	5,799E-184	1,83881E-36	4,3504E-106	0,002862978	1,6384E-103	0,997137022
1632	4,0714E-187	3,91118E-39	1,6436E-184	1,44322E-36	2,1752E-106	0,002862978	8,1918E-104	0,997137022
1633	1,154E-187	3,06975E-39	4,6587E-185	1,13273E-36	1,0876E-106	0,002862978	4,0959E-104	0,997137022
1634	3,2708E-188	2,40934E-39	1,3204E-185	8,89045E-37	5,438E-107	0,002862978	2,048E-104	0,997137022
1635	9,2706E-189	1,89101E-39	3,7426E-186	6,97782E-37	2,719E-107	0,002862978	1,024E-104	0,997137022
1636	2,6276E-189	1,48419E-39	1,0608E-186	5,47665E-37	1,3595E-107	0,002862978	5,1199E-105	0,997137022
1637	7,4476E-190	1,16489E-39	3,0066E-187	4,29844E-37	6,7975E-108	0,002862978	2,5599E-105	0,997137022
1638	2,1109E-190	9,14285E-40	8,5217E-188	3,3737E-37	3,3988E-108	0,002862978	1,28E-105	0,997137022
1639	5,983E-191	7,17592E-40	2,4154E-188	2,64791E-37	1,6994E-108	0,002862978	6,3999E-106	0,997137022
1640	1,6958E-191	5,63214E-40	6,846E-189	2,07825E-37	8,4969E-109	0,002862978	3,1999E-106	0,997137022
1641	4,8065E-192	4,42047E-40	1,9404E-189	1,63115E-37	4,2485E-109	0,002862978	1,6E-106	0,997137022
1642	1,3623E-192	3,46948E-40	5,4997E-190	1,28023E-37	2,1242E-109	0,002862978	7,9998E-107	0,997137022
1643	3,8613E-193	2,72308E-40	1,5588E-190	1,00481E-37	1,0621E-109	0,002862978	3,9999E-107	0,997137022
1644	1,0944E-193	2,13725E-40	4,4182E-191	7,88644E-38	5,3106E-110	0,002862978	2E-107	0,997137022
1645	3,102E-194	1,67746E-40	1,2523E-191	6,1898E-38	2,6553E-110	0,002862978	9,9998E-108	0,997137022
1646	8,7921E-195	1,31658E-40	3,5494E-192	4,85817E-38	1,3276E-110	0,002862978	4,9999E-108	0,997137022
1647	2,492E-195	1,03334E-40	1,006E-192	3,81301E-38	6,6382E-111	0,002862978	2,4999E-108	0,997137022
1648	7,0632E-196	8,11034E-41	2,8514E-193	2,9927E-38	3,3191E-111	0,002862978	1,25E-108	0,997137022
1649	2,002E-196	6,36553E-41	8,0819E-194	2,34887E-38	1,6596E-111	0,002862978	6,2499E-109	0,997137022
1650	5,6742E-197	4,99609E-41	2,2907E-194	1,84355E-38	8,2978E-112	0,002862978	3,1249E-109	0,997137022
1651	1,6083E-197	3,92126E-41	6,4926E-195	1,44694E-38	4,1489E-112	0,002862978	1,5625E-109	0,997137022
1652	4,5584E-198	3,07767E-41	1,8402E-195	1,13566E-38	2,0744E-112	0,002862978	7,8123E-110	0,997137022
1653	1,292E-198	2,41556E-41	5,2159E-196	8,91338E-39	1,0372E-112	0,002862978	3,9062E-110	0,997137022
1654	3,662E-199	1,89589E-41	1,4784E-196	6,99581E-39	5,1861E-113	0,002862978	1,9531E-110	0,997137022
1655	1,0379E-199	1,48802E-41	4,1902E-197	5,49078E-39	2,5931E-113	0,002862978	9,7654E-111	0,997137022
1656	2,9419E-200	1,1679E-41	1,1876E-197	4,30953E-39	1,2965E-113	0,002862978	4,8827E-111	0,997137022
1657	8,3384E-201	9,16643E-42	3,3662E-198	3,3824E-39	6,4826E-114	0,002862978	2,4414E-111	0,997137022
1658	2,3634E-201	7,19442E-42	9,541E-199	2,65473E-39	3,2413E-114	0,002862978	1,2207E-111	0,997137022
1659	6,6986E-202	5,64666E-42	2,7043E-199	2,08361E-39	1,6207E-114	0,002862978	6,1034E-112	0,997137022
1660	1,8986E-202	4,43187E-42	7,6648E-200	1,63536E-39	8,1033E-115	0,002862978	3,0517E-112	0,997137022
1661	5,3814E-203	3,47843E-42	2,1725E-200	1,28354E-39	4,0517E-115	0,002862978	1,5258E-112	0,997137022
1662	1,5253E-203	2,7301E-42	6,1575E-201	1,0074E-39	2,0258E-115	0,002862978	7,6292E-113	0,997137022
1663	4,3231E-204	2,14276E-42	1,7453E-201	7,90678E-40	1,0129E-115	0,002862978	3,8146E-113	0,997137022
1664	1,2253E-204	1,68178E-42	4,9467E-202	6,20576E-40	5,0646E-116	0,002862978	1,9073E-113	0,997137022
1665	3,473E-205	1,31998E-42	1,4021E-202	4,8707E-40	2,5323E-116	0,002862978	9,5365E-114	0,997137022
1666	9,8437E-206	1,036E-42	3,9739E-203	3,82285E-40	1,2661E-116	0,002862978	4,7683E-114	0,997137022
1667	2,7901E-206	8,13125E-43	1,1263E-203	3,00042E-40	6,3307E-117	0,002862978	2,3841E-114	0,997137022
1668	7,908E-207	6,38195E-43	3,1925E-204	2,35493E-40	3,1654E-117	0,002862978	1,1921E-114	0,997137022
1669	2,2414E-207	5,00897E-43	9,0486E-205	1,84831E-40	1,5827E-117	0,002862978	5,9603E-115	0,997137022
1670	6,3529E-208	3,93138E-43	2,5647E-205	1,45067E-40	7,9134E-118	0,002862978	2,9802E-115	0,997137022
1671	1,8006E-208	3,0856E-43	7,2692E-206	1,13858E-40	3,9567E-118	0,002862978	1,4901E-115	0,997137022
1672	5,1036E-209	2,42179E-43	2,0603E-206	8,93637E-41	1,9783E-118	0,002862978	7,4504E-116	0,997137022
1673	1,4465E-209	1,90078E-43	5,8397E-207	7,01385E-41	9,8917E-119	0,002862978	3,7252E-116	0,997137022
1674	4,1E-210	1,49186E-43	1,6552E-207	5,50494E-41	4,9459E-119	0,002862978	1,8626E-116	0,997137022
1675	1,1621E-210	1,17091E-43	4,6914E-208	4,32064E-41	2,4729E-119	0,002862978	9,313E-117	0,997137022
1676	3,2938E-211	9,19007E-44	1,3297E-208	3,39113E-41	1,2365E-119	0,002862978	4,6565E-117	0,997137022
1677	9,3357E-212	7,21298E-44	3,7688E-209	2,66158E-41	6,1823E-120	0,002862978	2,3283E-117	0,997137022
1678	2,6461E-212	5,66122E-44	1,0682E-209	2,08899E-41	3,0912E-120	0,002862978	1,1641E-117	0,997137022
1679	7,4999E-213	4,4433E-44	3,0277E-210	1,63957E-41	1,5456E-120	0,002862978	5,8206E-118	0,997137022
1680	2,1257E-213	3,4874E-44	8,5816E-211	1,28685E-41	7,7279E-121	0,002862978	2,9103E-118	0,997137022
1681	6,025E-214	2,73714E-44	2,4323E-211	1,01E-41	3,864E-121	0,002862978	1,4552E-118	0,997137022
1682	1,7077E-214	2,14829E-44	6,894E-212	7,92717E-42	1,932E-121	0,002862978	7,2758E-119	0,997137022
1683	4,8402E-215	1,68612E-44	1,954E-212	6,22177E-42	9,6599E-122	0,002862978	3,6379E-119	0,997137022
1684	1,3719E-215	1,32338E-44	5,5383E-213	4,88326E-42	4,8299E-122	0,002862978	1,819E-119	0,997137022
1685	3,8884E-216	1,03868E-44	1,5698E-213	3,8327E-42	2,415E-122	0,002862978	9,0948E-120	0,997137022
1686	1,1021E-216	8,15222E-45	4,4492E-214	3,00816E-42	1,2075E-122	0,002862978	4,5474E-120	0,997137022
1687	3,1238E-217	6,3984E-45	1,2611E-214	2,361E-42	6,0374E-123	0,002862978	2,2737E-120	0,997137022
1688	8,8539E-218	5,02189E-45	3,5743E-215	1,85307E-42	3,0187E-123	0,002862978	1,1368E-120	0,997137022
1689	2,5095E-218	3,94151E-45	1,0131E-215	1,45441E-42	1,5094E-123	0,002862978	5,6842E-121	0,997137022
1690	7,1128E-219	3,09356E-45	2,8714E-216	1,14152E-42	7,5468E-124	0,002862978	2,8421E-121	0,997137022
1691	2,016E-219	2,42803E-45	8,1386E-217	8,95941E-43	3,7734E-124	0,002862978	1,4211E-121	0,997137022
1692	5,7141E-220	1,90568E-45	2,3068E-217	7,03194E-43	1,8867E-124	0,002862978	7,1053E-122	0,997137022
1693	1,6196E-220	1,49571E-45	6,5382E-218	5,51914E-43	9,4335E-125	0,002862978	3,5526E-122	0,997137022
1694	4,5904E-221	1,17393E-45	1,8532E-218	4,33178E-43	4,7167E-125	0,002862978	1,7763E-122	0,997137022
1695	1,3011E-221	9,21377E-46	5,2525E-219	3,39987E-43	2,3584E-125	0,002862978	8,8816E-123	0,997137022
1696	3,6877E-222	7,23158E-46	1,4887E-219	2,66844E-43	1,1792E-125	0,002862978	4,4408E-123	0,997137022
1697	1,0452E-222	5,67582E-46	4,2196E-220	2,09437E-43	5,8959E-126	0,002862978	2,2204E-123	0,997137022
1698	2,9625E-223	4,45476E-46	1,196E-220	1,6438E-43	2,948E-126	0,002862978	1,1102E-123	0,997137022
1699	8,3969E-224	3,49639E-46	3,3898E-221	1,29017E-43	1,474E-126	0,002862978	5,551E-124	0,997137022
1700	2,38E-224	2,7442E-46	9,608E-222	1,01261E-43	7,3699E-127	0,002862978	2,7755E-124	0,997137022
1701	6,7457E-225	2,15383E-46	2,7232E-222	7,94761E-44	3,685E-127	0,002862978	1,3877E-124	0,997137022
1702	1,912E-225	1,69047E-46	7,7186E-223	6,23782E-44	1,8425E-127	0,002862978	6,9387E-125	0,997137022
1703	5,4192E-226	1,32679E-46	2,1877E-223	4,89585E-44	9,2124E-128	0,002862978	3,4694E-125	0,997137022
1704	1,536E-226	1,04136E-46	6,2008E-224	3,84259E-44	4,6062E-128	0,002862978	1,7347E-125	0,997137022
1705	4,3535E-227	8,17325E-47	1,7575E-224	3,01592E-44	2,3031E-128	0,002862978	8,6734E-126	0,997137022
1706	1,2339E-227	6,41491E-47	4,9814E-225	2,36709E-44	1,1515E-128	0,002862978	4,3367E-126	0,997137022
1707	3,4974E-228	5,03484E-47	1,4119E-225	1,85785E-44	5,7577E-129	0,002862978	2,1684E-126	0,997137022
1708	9,9128E-229	3,95168E-47	4,0018E-226	1,45817E-44	2,8789E-129	0,002862978	1,0842E-126	0,997137022
1709	2,8096E-229	3,10154E-47	1,1343E-226	1,14446E-44	1,4394E-129	0,002862978	5,4209E-127	0,997137022
1710	7,9635E-230	2,43429E-47	3,2149E-227	8,98252E-45	7,1972E-130	0,002862978	2,7104E-127	0,997137022
1711	2,2571E-230	1,9106E-47	9,1121E-228	7,05008E-45	3,5986E-130	0,002862978	1,3552E-127	0,997137022
1712	6,3975E-231	1,49956E-47	2,5827E-228	5,53337E-45	1,7993E-130	0,002862978	6,7761E-128	0,997137022
1713	1,8133E-231	1,17696E-47	7,3202E-229	4,34296E-45	8,9965E-131	0,002862978	3,3881E-128	0,997137022
